Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
187633,Art and Fear,David Bayles,"Bayles, David",Ted Orland,"=""0961454733""","=""9780961454739""",0,3.77,Image Continuum Press - Image Continuum Press,Paperback,122,2001,1994,,2020/07/12,to-read,to-read (#178),to-read,,,,0,0
30833,The Death and Life of Great American Cities,Jane Jacobs,"Jacobs, Jane",,"=""0375508732""","=""9780375508738""",5,4.29,Random House,Hardcover,472,2002,1961,,2020/07/06,stopped-reading,stopped-reading (#25),stopped-reading,,,,0,0
26530331,The Rise and Fall of Nations: Forces of Change in the Post-Crisis World,Ruchir Sharma,"Sharma, Ruchir",,"=""0393248895""","=""9780393248890""",4,4.14,W. W. Norton & Company,Hardcover,480,2016,2016,,2020/07/06,,,read,"Well, I read all of this guy, and it was really good, for what it was. However, viewing the world through the lense of growth as the be-all-end-all is got damn horrifying, and neoliberalism really has no place in the future we need to be striving towards. Regardless, there were some incredibly insightful points in the book about how to grow the GDP of countries, which I *do* think is somewhat important, I guess. ",,,1,0
22006920,Code Complete,Steve McConnell,"McConnell, Steve",,"=""""","=""""",0,4.30,,Paperback,952,,1993,,2020/07/04,to-read,to-read (#176),to-read,,,,0,0
67825,Peopleware: Productive Projects and Teams,Tom DeMarco,"DeMarco, Tom",Timothy Lister,"=""0932633439""","=""9780932633439""",0,4.14,Dorset House,Paperback,245,1999,1987,,2020/07/04,to-read,to-read (#175),to-read,,,,0,0
222146,Masters of Doom: How Two Guys Created an Empire and Transformed Pop Culture,David Kushner,"Kushner, David",,"=""0812972155""","=""9780812972153""",0,4.29,Random House Trade Paperbacks,Paperback,339,2004,2003,,2020/07/04,to-read,to-read (#174),to-read,,,,0,0
26073079,"The Cultural Revolution: A People's History, 1962-1976",Frank Dikötter,"Dikötter, Frank",,"=""1632864215""","=""9781632864215""",0,4.06,Bloomsbury Press,Hardcover,396,2016,2016,,2020/06/30,to-read,to-read (#173),to-read,,,,0,0
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,"Cialdini, Robert B.",,"=""006124189X""","=""9780061241895""",5,4.21,Harper Business,Paperback,320,2006,1984,,2019/10/01,,,read,,,,2,0
87434,Liberty: Incorporating Four Essays on Liberty,Isaiah Berlin,"Berlin, Isaiah",Henry Hardy,"=""019924989X""","=""9780199249893""",0,4.15,Oxford University Press,Paperback,416,2002,1969,,2020/06/26,to-read,to-read (#172),to-read,,,,0,0
1113155,The Conquest of Bread (Working Classics),Pyotr Kropotkin,"Kropotkin, Pyotr",Demián Reyes,"=""1904859100""","=""9781904859109""",0,4.06,AK Press,Paperback,224,2006,1892,,2020/06/25,to-read,to-read (#171),to-read,,,,0,0
51078467,Solar Power Finance Without the Jargon,Jenny Chase,"Chase, Jenny",,"=""1786347415""","=""9781786347411""",0,4.11,World Scientific Publishing Company,Kindle Edition,208,2019,,,2020/06/23,to-read,to-read (#170),to-read,,,,0,0
6649312,Whistling Vivaldi: And Other Clues to How Stereotypes Affect Us (Issues of Our Time),Claude M. Steele,"Steele, Claude M.",,"=""039306249X""","=""9780393062496""",0,3.92,W. W. Norton & Company,Hardcover,242,2010,2010,,2020/06/16,to-read,to-read (#169),to-read,,,,0,0
48982817,Short Circuiting Policy (Studies in Postwar American Political Development),Leah Cardamore Stokes,"Stokes, Leah Cardamore",,"=""0190074264""","=""9780190074265""",0,4.00,Oxford University Press,Paperback,336,2020,2020,,2020/06/13,to-read,to-read (#168),to-read,,,,0,0
44034135,Kochland: The Secret History of Koch Industries and Corporate Power in America,Christopher Leonard,"Leonard, Christopher",,"=""1508296871""","=""9781508296874""",3,4.31,Simon & Schuster Audio,Audible Audio,,2019,2019,,2019/12/30,,,read,"The anecdotes were fun, but the book was structured poorly and not edited well. I didn't get as good a sense of Koch Industry's driving principles as I wanted to get, or how Koch Industries fits into the overall fabric of companies in the time period. Leonard concentrated mainly on the ""things that happened"", but there wasn't much of a thesis, it was just like a diary. I guess thats what I signed up for though.",,,1,0
7200020,Doing Good: The Limits of Benevolence,David Rothman,"Rothman, David","Ira Glasser, Steven Marcus, David J. Rothman","=""039473372X""","=""9780394733722""",0,3.40,Pantheon,Paperback,171,1978,1978,,2020/06/11,to-read,to-read (#167),to-read,,,,0,0
42778728,Disunited Nations: Succeeding in a World Where No One Gets Along,Peter Zeihan,"Zeihan, Peter",,"=""0062913697""","=""9780062913692""",0,4.25,HarperBusiness,ebook,256,2019,2020,,2020/06/08,to-read,to-read (#166),to-read,,,,0,0
295000,Cutting Through Spiritual Materialism,Chögyam Trungpa,"Trungpa, Chögyam",,"=""1570629579""","=""9781570629570""",0,4.22,Shambhala,Paperback,272,2002,1973,,2020/05/24,to-read,to-read (#165),to-read,,,,0,0
402843,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",Shunryu Suzuki,"Suzuki, Shunryu","Trudy Dixon, Huston Smith, Richard Baker","=""0834800799""","=""9780834800793""",0,4.21,Weatherhill,Paperback,138,1970,1970,,2020/05/24,to-read,to-read (#164),to-read,,,,0,0
7337396,The End of Wall Street,Roger Lowenstein,"Lowenstein, Roger",,"=""1594202397""","=""9781594202391""",0,3.91,Penguin Press,Hardcover,368,2010,2010,,2020/04/28,to-read,to-read (#163),to-read,,,,0,0
1155,Buffett: The Making of an American Capitalist,Roger Lowenstein,"Lowenstein, Roger",,"=""0385484917""","=""9780385484916""",0,4.20,Broadway Books / Random House,Paperback,475,2001,1995,,2020/04/28,to-read,to-read (#162),to-read,,,,0,0
7865083,Liar's Poker,Michael   Lewis,"Lewis, Michael",,"=""039333869X""","=""9780393338690""",0,4.15,W. W. Norton & Company,Paperback,310,2010,1989,,2020/04/28,to-read,to-read (#161),to-read,,,,0,0
189989,Finite and Infinite Games: A Vision of Life as Play and Possibility,James P. Carse,"Carse, James P.",,"=""0345341848""","=""9780345341846""",0,3.73,Ballantine,Mass Market Paperback,180,1987,1986,,2020/04/19,to-read,to-read (#160),to-read,,,,0,0
1985155,"Communism, Conformity and Liberties",Ferdinand Tönnies,"Tönnies, Ferdinand",Samuel A. Stouffer,"=""1560006137""","=""9781560006138""",0,3.62,Routledge,Paperback,282,1992,1966,,2020/04/18,to-read,to-read (#159),to-read,,,,0,0
1719975,The Concept of Representation,Hanna Fenichel Pitkin,"Pitkin, Hanna Fenichel",,"=""0520021568""","=""9780520021563""",0,4.08,University of California Press,Paperback,323,1972,1967,,2020/04/18,to-read,to-read (#158),to-read,,,,0,0
15794201,Modern Money Theory: A Primer on Macroeconomics for Sovereign Monetary Systems,L. Randall Wray,"Wray, L. Randall",,"=""0230368891""","=""9780230368897""",0,4.22,Palgrave Macmillan,Paperback,294,2012,2012,,2020/04/05,to-read,to-read (#157),to-read,,,,0,0
38796298,Dignity: Seeking Respect in Back Row America,Chris Arnade,"Arnade, Chris",,"=""0525534733""","=""9780525534730""",0,4.07,Sentinel,Hardcover,304,2019,2019,,2020/04/05,to-read,to-read (#156),to-read,,,,0,0
16618,Democracy in America,Alexis de Tocqueville,"Tocqueville, Alexis de",Arthur Goldhammer,"=""1931082545""","=""9781931082549""",0,4.05,Library of America,Hardcover,928,2004,1835,,2020/04/05,to-read,to-read (#155),to-read,,,,0,0
52331977,Goliath: The 100-Year War Between Monopoly Power and Democracy,Matt Stoller,"Stoller, Matt",,"=""1982115343""","=""9781982115340""",0,4.23,Simon & Schuster,Paperback,352,2019,2019,,2019/12/30,to-read,to-read (#138),to-read,,,,0,0
930527,Learning the Tarot: A Tarot Book for Beginners,Joan Bunning,"Bunning, Joan",,"=""1578630487""","=""9781578630486""",0,4.10,Weiser,Paperback,320,1998,1998,,2020/02/23,to-read,to-read (#154),to-read,,,,0,0
82994,Silence on the Wire: A Field Guide to Passive Reconnaissance and Indirect Attacks,Michal Zalewski,"Zalewski, Michal",,"=""1593270461""","=""9781593270469""",0,4.21,No Starch Press,Paperback,312,2005,2005,,2020/02/18,to-read,to-read (#153),to-read,,,,0,0
17348982,Like Dreamers: The Story of the Israeli Paratroopers Who Reunited Jerusalem and Divided a Nation,Yossi Klein Halevi,"Halevi, Yossi Klein",,"=""0060545763""","=""9780060545765""",0,4.45,Harper,Hardcover,608,2013,2013,,2020/02/07,to-read,to-read (#152),to-read,,,,0,0
40793005,NOT A BOOK - Sci-Phi: Science Fiction as Philosophy,NOT A BOOK,"BOOK, NOT A",,"=""""","=""""",0,4.43,The Teaching Company,,,2018,2018,,2020/02/04,to-read,to-read (#151),to-read,,,,0,0
43352954,This Is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",Max Gladstone,"=""""","=""""",0,3.85,Saga Press,ebook,209,2019,2019,,2019/07/16,to-read,to-read (#118),to-read,,,,0,0
2085967,Behavior: The Control Of Perception,William T. Powers,"Powers, William T.",,"=""0964712172""","=""9780964712171""",0,4.11,Benchmark Pubns Inc,Paperback,318,2005,1973,,2020/01/11,to-read,to-read (#150),to-read,,,,0,0
25823558,"Surfing Uncertainty: Prediction, Action, and the Embodied Mind",Andy  Clark,"Clark, Andy",,"=""0190217014""","=""9780190217013""",0,4.08,Oxford University Press,Hardcover,416,2015,2015,,2020/01/11,to-read,to-read (#149),to-read,,,,0,0
205582,In Search of Respect: Selling Crack in El Barrio,Philippe Bourgois,"Bourgois, Philippe",,"=""0521017114""","=""9780521017114""",0,4.20,Cambridge University Press,Paperback,432,2003,1995,,2016/01/24,stopped-reading,stopped-reading (#24),stopped-reading,,,,0,0
43261127,Tiny Habits: The Small Changes That Change Everything,B.J.  Fogg,"Fogg, B.J.",,"=""0358003326""","=""9780358003328""",0,4.14,Harvest,Hardcover,320,2020,2019,,2020/01/01,to-read,to-read (#148),to-read,,,,0,0
4418422,The Myth of the Rational Voter: Why Democracies Choose Bad Policies,Bryan Caplan,"Caplan, Bryan",,"=""0691138737""","=""9780691138732""",0,3.90,Princeton University Press,Paperback,296,2008,2007,,2020/01/01,to-read,to-read (#147),to-read,,,,0,0
43306206,"The Courage to Be Disliked: How to Free Yourself, Change Your Life and Achieve Real Happiness",Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,"=""""","=""""",0,3.92,Allen & Unwin,Paperback,288,2019,2013,,2020/01/01,to-read,to-read (#146),to-read,,,,0,0
2631984,The Time Paradox: The New Psychology of Time That Will Change Your Life,Philip G. Zimbardo,"Zimbardo, Philip G.",John      Boyd,"=""1416541985""","=""9781416541981""",0,3.75,Atria Books,Hardcover,368,2008,2008,,2020/01/01,to-read,to-read (#145),to-read,,,,0,0
12617,Manufacturing Consent: The Political Economy of the Mass Media,Edward S. Herman,"Herman, Edward S.",Noam Chomsky,"=""0375714499""","=""9780375714498""",0,4.24,Pantheon Books,Paperback,412,2002,1988,,2020/01/01,to-read,to-read (#144),to-read,,,,0,0
537529,Active Portfolio Management: A Quantitative Approach for Producing Superior Returns and Controlling Risk (McGraw-Hill Library of Investment & Finance),Richard C. Grinold,"Grinold, Richard C.",Ronald Kahn,"=""0070248826""","=""9780070248823""",0,4.12,McGraw Hill,Hardcover,624,1999,1994,,2020/01/01,to-read,to-read (#143),to-read,,,,0,0
5954,Narcissus and Goldmund,Hermann Hesse,"Hesse, Hermann",Ursule Molinaro,"=""0374506841""","=""9780374506841""",0,4.22,"The Noonday Press / Farrar, Straus Giroux",Paperback,315,1997,1930,,2020/01/01,to-read,to-read (#142),to-read,,,,0,0
28823441,The Invention of Nature: Alexander von Humboldt's New World,Andrea Wulf,"Wulf, Andrea",David Drummond,"=""""","=""""",0,4.32,HighBridge Company,Audible Audio,14,2015,2015,,2020/01/01,to-read,to-read (#141),to-read,,,,0,0
57913,The Illuminatus! Trilogy,Robert Shea,"Shea, Robert",Robert Anton Wilson,"=""0440539811""","=""9780440539810""",0,4.01,Dell,Paperback,805,1983,1983,,2020/01/01,to-read,to-read (#140),to-read,,,,0,0
46199,Letters to a Young Poet,Rainer Maria Rilke,"Rilke, Rainer Maria","Franz Xaver Kappus, Reginald Snell","=""0486422453""","=""9780486422459""",0,4.28,Dover Publications,Paperback,80,2002,1929,,2020/01/01,to-read,to-read (#139),to-read,,,,0,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,4.11,W.W. Norton & Company,Paperback,502,2019,2018,,2019/12/27,to-read,to-read (#137),to-read,,,,0,0
24611819,"The Peripheral (Jackpot, #1)",William Gibson,"Gibson, William",,"=""0425276236""","=""9780425276235""",0,3.89,Berkley,Paperback,485,2015,2014,,2019/12/27,to-read,to-read (#136),to-read,,,,0,0
503051,The Diversity of Life (Questions of Science),Edward O. Wilson,"Wilson, Edward O.",,"=""0393319407""","=""9780393319408""",0,4.21,W. W. Norton & Company,Paperback,432,1999,1992,,2019/12/26,to-read,to-read (#135),to-read,,,,0,0
9804,The Baron in the Trees,Italo Calvino,"Calvino, Italo","Archibald Colquhoun, Ana Goldstein","=""""","=""""",4,4.02,Mariner Books,Paperback,217,1977,1957,2019/12/24,2019/07/12,,,read,"It was never boring, but other than the fact that the main character lives in the trees, I don't think this book had much to offer. Well written though. Interesting, albeit unchanging, characters. I guess the issue was that there wasn't any overarching plot. I guess I didn't get it. ",,,1,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",0,4.02,L&OD Key Porter,Paperback,260,1982,1979,,2019/12/24,to-read,to-read (#134),to-read,,,,0,0
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""""","=""""",0,3.78,Simon & Schuster,Paperback,480,2007,1889,,2019/12/22,to-read,to-read (#133),to-read,,,,0,0
22208247,Operation Paperclip: The Secret Intelligence Program that Brought Nazi Scientists to America,Annie Jacobsen,"Jacobsen, Annie",,"=""0316221031""","=""9780316221030""",0,4.15,"Back Bay Books/Little, Brown & Co. (Boston)",Paperback,624,2015,2014,,2019/12/01,to-read,to-read (#132),to-read,,,,0,0
3276582,The Past Didn't Go Anywhere: Making Resistance to Antisemitism Part of All of Our Movements,April Rosenblum,"Rosenblum, April",,"=""""","=""""",5,4.47,,pamphlet,32,2007,2007,,2019/08/27,,,read,,,,1,0
35006788,"Move Your DNA: Restore Your Health Through Natural Movement, Expanded Edition",Katy Bowman,"Bowman, Katy",,"=""""","=""""",3,4.35,Propriometrics Press,Kindle Edition,316,2017,2014,2019/11/13,2019/05/23,on-bookshelf,on-bookshelf (#3),read,,,,1,0
33301104,Flights,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""1910695432""","=""9781910695432""",0,3.75,Fitzcarraldo Editions,Paperback,410,2017,2007,,2019/10/10,to-read,to-read (#131),to-read,,,,0,0
944652,Poor Charlie's Almanack: The Wit and Wisdom of Charles T. Munger,Charles T. Munger,"Munger, Charles T.",Peter E. Kaufman,"=""157864366X""","=""9781578643660""",0,4.40,Donning Co Pub,Hardcover,512,2006,2005,,2019/10/01,to-read,to-read (#130),to-read,,,,0,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",0,4.37,Beacon Press,Paperback,165,2006,1946,,2019/10/01,to-read,to-read (#129),to-read,,,,0,0
792606,The Rise of the Meritocracy (Classics in Organization and Management Series),Michael Dunlop Young,"Young, Michael Dunlop",,"=""1560007044""","=""9781560007043""",0,3.78,Routledge,Paperback,198,1994,1958,,2019/09/20,to-read,to-read (#128),to-read,,,,0,0
536525,Mutual Causality in Buddhism and General Systems Theory: The Dharma of Natural Systems,Joanna Macy,"Macy, Joanna",,"=""0791406377""","=""9780791406373""",0,4.48,State University of New York Press,Paperback,254,1991,1991,,2019/09/08,to-read,to-read (#127),to-read,,,,0,0
177151,"Sex, Ecology, Spirituality: The Spirit of Evolution",Ken Wilber,"Wilber, Ken",,"=""1570627444""","=""9781570627446""",0,4.35,Shambhala,Paperback,880,2001,1995,,2019/09/08,to-read,to-read (#126),to-read,,,,0,0
314114,The Web of Life: A New Scientific Understanding of Living Systems,Fritjof Capra,"Capra, Fritjof",,"=""0385476760""","=""9780385476768""",0,4.18,Anchor Books,Paperback,347,1996,1996,,2019/09/08,to-read,to-read (#125),to-read,,,,0,0
29939057,Void Star,Zachary Mason,"Mason, Zachary",,"=""0374285063""","=""9780374285067""",0,3.67,"Farrar, Straus and Giroux",Hardcover,385,2017,2017,,2019/08/27,to-read,to-read (#123),to-read,,,,0,0
156783,Axiomatic,Greg Egan,"Egan, Greg",,"=""0061052655""","=""9780061052651""",5,4.26,HarperPrism,Paperback,293,1997,1995,2017/01/01,2017/04/07,,,read,,,,1,0
1983981,Final Judgment: My Life As a Soviet Defense Attorney (English and Russian Edition),Dina Kaminskaya,"Kaminskaya, Dina",,"=""0671247395""","=""9780671247393""",0,4.08,Simon & Schuster,Hardcover,364,1983,1983,,2019/08/23,to-read,to-read (#122),to-read,,,,0,0
38242135,"AI Superpowers: China, Silicon Valley, and the New World Order",Kai-Fu Lee,"Lee, Kai-Fu",,"=""132854639X""","=""9781328546395""",0,4.09,Harper Business,Hardcover,255,2018,2018,,2019/08/15,to-read,to-read (#121),to-read,,,,0,0
667397,"Aramis, or The Love of Technology",Bruno Latour,"Latour, Bruno",Catherine Porter,"=""0674043235""","=""9780674043237""",0,3.86,Harvard University Press,Paperback,336,1996,1992,,2019/08/08,to-read,to-read (#120),to-read,,,,0,0
35957157,Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,Annie Duke,"Duke, Annie",,"=""0735216355""","=""9780735216358""",0,3.82,Portfolio,Hardcover,288,2018,2018,,2019/07/16,to-read,to-read (#119),to-read,,,,0,0
929587,"Tlön, Uqbar, Orbis Tertius",Jorge Luis Borges,"Borges, Jorge Luis",,"=""0889840725""","=""9780889840720""",0,4.31,Porcupine's Quill,Paperback,78,1982,1940,,2019/07/12,to-read,to-read (#117),to-read,,,,0,0
306598,Psychoanalysis: The Impossible Profession,Janet Malcolm,"Malcolm, Janet",,"=""1568213425""","=""9781568213422""",0,4.18,"Jason Aronson, Inc.",Hardcover,184,1981,1981,,2019/07/06,to-read,to-read (#116),to-read,,,,0,0
6188629,Petersburg,Andrei Bely,"Bely, Andrei",J.D. Elsworth,"=""1901285960""","=""9781901285963""",0,3.97,Pushkin Pr Ltd,Paperback,569,2009,1913,,2019/07/06,to-read,to-read (#115),to-read,,,,0,0
5698,The Double and The Gambler,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0375719016""","=""9780375719011""",0,4.13,Vintage Classics,Paperback,344,2007,1846,,2019/07/06,to-read,to-read (#114),to-read,,,,0,0
27213168,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,"Yong, Ed",,"=""0062368591""","=""9780062368591""",0,4.17,Ecco,Hardcover,368,2016,2016,,2019/06/29,to-read,to-read (#113),to-read,,,,0,0
13429580,The New Geography of Jobs,Enrico Moretti,"Moretti, Enrico",,"=""0547750110""","=""9780547750118""",0,4.03,Houghton Mifflin Harcourt,Hardcover,294,2012,2012,,2019/06/21,to-read,to-read (#112),to-read,,,,0,0
